Pers.no.,Action Type,Reason for Action,CoCd,Company Code,Personnel Area,Personnel Subarea,Cost ctr,Cost Center,Organizational Unit,Start date Action,End date Action,Organizational Key,Position,Date,Time in role
90000149,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10290,JKT HR & Training,Human Resources,1/03/2006,1/08/2019,Human Resources,Payroll Supervisor,1/05/2000,4901
90000154,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10300,JKT Finance,Finance,1/11/2011,31/07/2014,,Financial Accountant Manager,1/01/2001,1003
90002402,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10160,JKT Inspect,"Shift Operation ""B""",6/02/2012,28/02/2015,,Cold End Foreman,1/03/1978,1118
90002427,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10240,JKT Maintenance-Mc,Machine Maintenance,1/06/2006,31/01/2014,,Machine Maintenance Superintendent,1/11/1978,2801
90002444,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10210,JKT Mould Shop,Mould Shop/R & D,1/05/2005,31/07/2014,,Mould Shop Fitter Hinges,1/06/1979,3378
90002452,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,"Shift Operation ""A""",1/01/2002,31/05/2014,,Forklift Driver,1/01/1980,4533
90002452,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 24 Shift A,1/06/2014,31/05/2015,,Packer,1/01/1980,364
90002461,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,"Shift Operation ""B""",1/01/2002,31/07/2015,,Forklift Driver,12/11/1979,4959
90002468,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10100,JKT Batch,Batch & Furnace,1/06/2013,31/03/2014,,Batch House Operator Leader (DW),1/01/1980,303
90002511,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10290,JKT HR & Training,Human Resources,1/09/2012,1/08/2019,Human Resources,Training Manager,1/04/1980,2525
90002520,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10160,JKT Inspect,Inspection Packaging,1/02/2009,30/04/2016,,Cold End Shift Specialist,2/09/1980,2645
90002523,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10170,JKT Pack,Quality Service,1/05/2011,30/09/2014,,Auditor - C Shift,11/09/1980,1248
90002525,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10100,JKT Batch,Batch & Furnace,1/01/2002,31/05/2014,,Laboratory Analyst,11/09/1980,4533
90002527,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10210,JKT Mould Shop,Mould Shop/R & D,1/01/2002,31/08/2016,,Mould Shop Fitter,19/09/1980,5356
90002532,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10570,JKT Distribution,Distribution,1/01/2002,31/03/2014,,Forklift Driver Shift A,28/10/1980,4472
90002541,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10570,JKT Distribution,Distribution,1/07/2011,31/12/2015,,Distribution Administrator - Domestic,13/11/1980,1644
90002554,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10100,JKT Batch,Batch & Furnace,13/01/2008,31/08/2014,,Laboratory Analyst,12/01/1981,2422
90002554,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10100,JKT Batch,Batch & Furnace,1/09/2014,30/06/2016,,Laboratory Technician,12/01/1981,668
90002568,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10210,JKT Mould Shop,Mould Shop/R & D,1/01/2002,31/05/2015,,Mould Shop Leadinghand 'B' Shift,30/03/1981,4898
90002568,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10210,JKT Mould Shop,Mould Shop,1/06/2015,31/07/2015,,Mould Shop Fitter,30/03/1981,60
90002586,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,"Shift Operation ""C""",1/03/2007,31/03/2017,,Forklift Driver,1/09/1981,3683
90002590,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 12 Shift D,5/06/2006,30/11/2014,,Hot End Assistant Operator,1/09/1981,3100
90002590,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/12/2014,31/03/2015,,Resorter,1/09/1981,120
90002593,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10100,JKT Batch,Batch & Furnace,1/09/2012,28/02/2018,Manufacturing & Engineering,Batch House Operator,1/09/1981,2006
90002595,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 14 Shift C,1/11/2013,31/01/2015,,Verifier,1/09/1981,456
90002596,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,"Shift Operation ""D""",1/03/2007,31/08/2015,,Forklift Driver,1/09/1981,3105
90002601,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 14 Shift B,1/11/2013,30/11/2014,,Packer Shift B,1/09/1981,394
90002604,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10570,JKT Distribution,Distribution,1/01/2002,30/04/2014,,Distribution Administrator - Stock,1/09/1981,4502
90002604,Promotion,Employment Status Change,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10570,JKT Distribution,Distribution,1/05/2014,28/02/2017,,Finished Product Controller,1/09/1981,1034
90002608,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10570,JKT Distribution,Distribution,1/01/2002,30/06/2015,,Forklift Driver,1/09/1981,4928
90002615,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10160,JKT Inspect,Inspection Packaging,6/02/2012,31/05/2014,,Cold End Specialist,1/09/1981,845
90002622,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,,,,1/01/2002,31/07/2015,,Storeman C,10/11/1981,4959
90002629,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10130,JKT Forming,Forming,1/09/2012,31/10/2015,,Hot End Shift Specialist,14/12/1981,1155
90002645,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10260,JKT Plant Reliabilty,Mechanical Engineering,1/08/2009,22/03/2017,,Powerhouse Fitter,1/12/1982,2790
90002652,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10270,JKT Manufacturing,Finance,1/01/2002,31/10/2014,,Driver,15/12/1982,4686
90002654,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10570,JKT Distribution,Warehouse,1/05/2013,30/04/2017,,Warehouse Controller,1/12/1982,1460
90002656,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 22 Shift A,1/09/2011,31/12/2014,,Verifier,9/12/1982,1217
90002664,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10570,JKT Distribution,Distribution,1/01/2011,30/11/2016,,Forklift Driver,1/02/1983,2160
90002665,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/01/2009,31/01/2017,,Metrologist,15/02/1983,2952
90002669,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Manufacturing,1/02/2012,30/06/2017,,Manufacturing Manager,15/05/1983,1976
90002670,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10210,JKT Mould Shop,Mould Shop/R & D,1/01/2002,31/10/2016,,Mould Inspector,15/05/1983,5417
90002674,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10400,JKT Administration,PT Kangar Consolidated Industries,1/02/2007,30/09/2017,Manufacturing & Engineering,Quality Engineer,26/05/1983,3894
90002674,Transfer,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10400,JKT Administration,PT Kangar Consolidated Industries,1/10/2017,31/05/2019,Manufacturing & Engineering,Technical Service Representative,26/05/1983,607
90002681,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10580,JKT Warehousing,Warehouse,1/11/2010,30/11/2017,Supply Chain,Store Foreman,8/10/1983,2586
90002689,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 22 Shift C,22/10/2008,30/04/2014,,Hot End Operator,1/02/1984,2016
90002691,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10160,JKT Inspect,"Shift Operation ""A""",1/07/2007,30/11/2015,,Cold End Foreman,1/02/1984,3074
90002694,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10240,JKT Maintenance-Mc,Mechanical Engineering,1/01/2013,1/08/2019,Manufacturing & Engineering,Coating & Lehr Man,1/04/1984,2403
90002695,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10240,JKT Maintenance-Mc,Mechanical Engineering,1/04/2005,1/08/2019,Manufacturing & Engineering,Mechanical  Supervisor,16/04/1984,5235
90002703,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Machine Line 21,1/01/2014,31/03/2017,,Flexible Manufacturing Unit 21,1/05/1990,1185
90002703,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Machine Line 12,1/04/2017,1/08/2019,Manufacturing & Engineering,Flexible Manufacturing Unit 12,1/05/1990,852
90002704,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Machine Line 11,1/09/2012,1/08/2019,Manufacturing & Engineering,Flexible Manufacturing Unit 11,1/05/1990,2525
90002709,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10130,JKT Forming,Line 22 Shift B,1/02/2009,1/08/2019,Manufacturing & Engineering,Line Leader,1/07/1992,3833
90002710,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10140,JKT Job Change,Unit Plant 2,1/09/2012,1/08/2019,Manufacturing & Engineering,Hot End Shift Specialist,1/07/1992,2525
90002711,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10270,JKT Manufacturing,Manufacturing,1/01/2002,31/05/2014,,Driver,1/08/1993,4533
90002713,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/01/2004,1/08/2019,Manufacturing & Engineering,Resorter,1/11/1993,5691
90002714,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/05/2012,1/08/2019,Manufacturing & Engineering,Resorter,1/11/1993,2648
90002715,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/01/2004,1/08/2019,Manufacturing & Engineering,Resorter,1/11/1993,5691
90002717,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/01/2002,30/06/2016,,Resorter,1/11/1993,5294
90002718,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/01/2002,30/06/2019,Manufacturing & Engineering,Resorter,1/11/1993,6389
90002719,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10170,JKT Pack,Quality Service,1/01/2002,31/05/2016,,Quality Service Clerk,1/11/1993,5264
90002719,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10170,JKT Pack,Quality Service,1/06/2016,1/08/2019,Manufacturing & Engineering,Quality Service Administrator,1/11/1993,1156
90002721,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Machine Line 22,1/01/2014,5/03/2017,,Flexible Manufacturing Unit 22,1/11/1993,1159
90002721,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Machine Line 24,6/03/2017,31/01/2019,Manufacturing & Engineering,Flexible Manufacturing Unit 24,1/11/1993,696
90002721,Transfer,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10270,JKT Manufacturing,Unit Plant 2,1/02/2019,1/08/2019,Manufacturing & Engineering,Forming Specialist DJ2,1/11/1993,181
90002722,Transfer,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10170,JKT Pack,"Shift Operation ""A""",9/02/2012,1/08/2019,Manufacturing & Engineering,Shift Supervisor,1/01/1994,2730
90002725,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10130,JKT Forming,Line 24 Shift D,1/02/2009,1/08/2019,Manufacturing & Engineering,Line Leader,1/01/1994,3833
90002726,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10100,JKT Batch,Batch & Furnace,1/04/2010,1/08/2019,Manufacturing & Engineering,Batch House Operator,1/05/1994,3409
90002727,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10100,JKT Batch,Batch & Furnace,1/01/2002,1/08/2019,Manufacturing & Engineering,Fireman,1/05/1994,6421
90002728,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10100,JKT Batch,Batch & Furnace,1/06/2013,1/08/2019,Manufacturing & Engineering,Batch House Operator,1/05/1994,2252
90002729,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Day Glass,10260,JKT Plant Reliabilty,Machine Maintenance,1/01/2002,31/05/2019,Manufacturing & Engineering,Machine Maintenance Fitter,1/05/1994,6359
90002729,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10260,JKT Plant Reliabilty,Machine Maintenance,1/06/2019,1/08/2019,Manufacturing & Engineering,UPR Machine Maintenance DJ2,1/05/1994,61
90002732,Transfer,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 21 Shift A,1/09/2007,1/08/2019,Manufacturing & Engineering,Hot End Operator,1/09/1994,4352
90002733,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10170,JKT Pack,"Shift Operation ""B""",9/10/2013,1/08/2019,Manufacturing & Engineering,Shift Supervisor,1/09/1994,2122
90002734,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10140,JKT Job Change,Job Change,1/10/2009,28/02/2014,,Cold End Job Change Coordinator,1/10/1994,1611
90002734,Transfer,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10170,JKT Pack,"Shift Operation ""D""",1/03/2014,1/08/2019,Manufacturing & Engineering,Shift Supervisor,1/10/1994,1979
90002735,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10230,JKT Maintenance-Elec,,1/01/2014,31/08/2014,Manufacturing & Engineering,Electrician,15/10/1994,242
90002735,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Day No Awd,10230,JKT Maintenance-Elec,Electrical,1/09/2014,1/08/2019,Manufacturing & Engineering,Electrical Engineer,15/10/1994,1795
90002738,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10160,JKT Inspect,Line 14 Shift D,1/07/2009,31/07/2016,,Line Leader,1/10/1994,2587
90002738,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10170,JKT Pack,"Shift Operation ""D""",1/08/2016,1/08/2019,Manufacturing & Engineering,Cold End Shift Specialist,1/10/1994,1095
90002739,Jakarta Data Load - 2,Data Load Jakarta,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 24 Shift B,1/01/2002,26/03/2017,,Packer Palletizer Operator,1/10/1994,5563
90002739,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 14 Shift B,27/03/2017,1/08/2019,Manufacturing & Engineering,Verifier,1/10/1994,857
90002740,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10170,JKT Pack,"Shift Operation ""C""",1/08/2007,1/08/2019,Manufacturing & Engineering,Forklift Driver,1/10/1994,4383
90002741,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 12 Shift B,1/06/2007,1/08/2019,Manufacturing & Engineering,Verifier,1/10/1994,4444
90002742,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 12 Shift A,1/01/2005,1/08/2019,Manufacturing & Engineering,Verifier,1/10/1994,5325
90002746,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 14 Shift B,1/11/2013,1/08/2019,Manufacturing & Engineering,Hot End Assistant Operator,1/10/1994,2099
90002747,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10170,JKT Pack,"Shift Operation ""D""",1/03/2010,28/02/2018,Manufacturing & Engineering,Forklift Driver,1/10/1994,2921
90002749,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 11 Shift B,1/01/2002,1/08/2019,Manufacturing & Engineering,Packer,1/10/1994,6421
90002750,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10130,JKT Forming,Line 11 Shift C,1/12/2003,15/07/2016,,Hot End Operator,1/10/1994,4610
90002751,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10170,JKT Pack,Quality Service,1/11/2010,31/01/2014,,Auditor - D Shift,1/10/1994,1187
90002751,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 22 Shift A,1/02/2014,31/05/2016,,Verifier,1/10/1994,850
90002751,Promotion,Promotion,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Staff,Jkta Shft Staff,10170,JKT Pack,"Shift Operation ""A""",1/06/2016,1/08/2019,Manufacturing & Engineering,Cold End Shift Specialist,1/10/1994,1156
90002752,Promotion,Transfer,1020,PT Kangar Consol. Indust.,Indonesia Jakarta Wages,Jkta Shft Glass,10160,JKT Inspect,Line 14 Shift B,1/11/2013,31/01/2017,,Packer,1/10/1994,1187
